"gene_id","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000214222",-0.17807233241878,0.0890361662093901,-1.8457241496985,0.0820890622162011,0.296137250502634,-7.53070072779901
"ENSG00000282319",0.22198642192918,0.161242362411236,1.84570955123542,0.0820912786900965,0.296137250502634,-7.53072454203035
"ENSG00000242970",-0.182650694939576,0.142313024678272,-1.84569456161303,0.0820935546083509,0.296137250502634,-7.53074899422179
"ENSG00000069974",0.288392612229884,6.88491706210795,1.8455182582661,0.0821203274391638,0.296180651929899,-7.53103658340116
"ENSG00000254550",0.1594184959839,0.177816754737281,1.84547090009539,0.0821275204031627,0.296180651929899,-7.53111383175516
"ENSG00000227144",0.37397225860073,1.13396421409762,1.84542257023967,0.0821348615238404,0.296180651929899,-7.53119266370244
"ENSG00000179222",-0.177346042942671,9.98715237052461,-1.8454077641683,0.0821371106254067,0.296180651929899,-7.53121681395106
"ENSG00000140854",-0.179622123384374,8.28054872146245,-1.84524944062652,0.0821611640022126,0.29623896233015,-7.53147504804754
"ENSG00000184012",0.169215923616485,0.0846079618082428,1.8451495360258,0.0821763452515838,0.2962428126741,-7.53163799009568
"ENSG00000167685",0.164547921505947,7.50127160551565,1.84512670534405,0.0821798148912856,0.2962428126741,-7.53167522556766
"ENSG00000111276",0.319989410828643,8.08668198223119,1.84508679666349,0.08218588023044,0.2962428126741,-7.53174031348782
"ENSG00000237202",0.141673848545301,0.320076791686535,1.84483878556564,0.0822235819201376,0.296327570687709,-7.53214477889378
"ENSG00000139344",0.291182398458607,4.96030940576081,1.84482837714514,0.0822251645015147,0.296327570687709,-7.53216175252137
"ENSG00000257210",0.159333397814302,0.0796666989071511,1.84444526344982,0.0822834349376429,0.296505878182239,-7.53278647395063
"ENSG00000182035",0.161745700130822,0.0808728500654112,1.84439934826144,0.0822904209425174,0.296505878182239,-7.53286133935427
"ENSG00000134262",-0.134130353282213,7.68914678101292,-1.84427898539563,0.0823087366590377,0.296524303279482,-7.53305758687036
"ENSG00000138131",0.533975985982418,0.696722378650786,1.844262043076,0.0823113150744141,0.296524303279482,-7.53308521004948
"ENSG00000280529",-0.215100528806023,7.06345754419105,-1.84408460389962,0.0823383234430318,0.296571057042988,-7.53337450105133
"ENSG00000135973",0.172907308224142,0.086453654112071,1.84407308947299,0.0823400763467319,0.296571057042988,-7.53339327314799
"ENSG00000169515",0.154529672684868,0.0772648363424341,1.8438668319068,0.082371481631403,0.296655740411093,-7.53372952379108
"ENSG00000113580",0.164943523893333,10.0378401129883,1.84358365089004,0.0824146166769298,0.296782647502463,-7.53419113743986
"ENSG00000255397",0.191125834689946,0.0955629173449733,1.84310603441446,0.0824874138886408,0.297016336241162,-7.53496959256439
"ENSG00000164082",0.289432287556446,1.27131608911767,1.84274953209017,0.0825417881081273,0.29718365001835,-7.53555055840419
"ENSG00000154359",-0.247181870217298,7.26965077946356,-1.84246177176419,0.082585700751956,0.297313269466353,-7.53601944531842
